2015-01-21,153.029999,154.50,151.070007,152.089996,11897100,148.662046
2015-01-20,156.699997,157.330002,154.029999,156.949997,8392800,153.412507
2015-01-16,153.820007,157.630005,153.820007,157.139999,5756000,153.598227
2015-01-15,156.690002,156.970001,154.160004,154.570007,4248400,151.08616
2015-01-14,154.860001,156.490005,153.740005,155.800003,4690300,152.288433
2015-01-13,157.259995,159.970001,155.679993,156.809998,4377500,153.275663
2015-01-12,159.00,159.25,155.759995,156.440002,4182800,152.914007
2015-01-09,158.419998,160.339996,157.25,159.110001,4484800,155.523827
2015-01-08,156.240005,159.039993,155.550003,158.419998,4236800,154.849376
2015-01-07,157.199997,157.199997,154.029999,155.050003,4701800,151.555337
2015-01-06,159.669998,159.960007,155.169998,156.070007,6146700,152.552352
2015-01-05,161.270004,161.270004,159.190002,159.509995,4880400,155.914805
2015-01-02,161.309998,163.309998,161.00,162.059998,5525500,158.407334
2014-12-31,160.410004,161.50,160.380005,160.440002,4011900,156.823852
2014-12-30,160.020004,160.820007,159.789993,160.050003,2829900,156.442642
2014-12-29,162.00,162.339996,159.449997,160.509995,3331800,156.892266
2014-12-26,162.270004,163.089996,162.009995,162.339996,1912200,158.681022
2014-12-24,162.880005,162.990005,161.610001,161.820007,1868100,158.172753
2014-12-23,162.229996,162.899994,161.610001,162.240005,4043300,158.583285
2014-12-22,158.330002,161.910004,158.330002,161.440002,4682500,157.801313
2014-12-19,157.490005,160.410004,157.490005,158.509995,8864900,154.937344
2014-12-18,153.580002,157.679993,153.300003,157.679993,7302400,154.12605
2014-12-17,151.520004,153.309998,151.110001,151.929993,5131000,148.505649
2014-12-16,152.029999,154.889999,150.50,151.410004,6782600,147.99738
2014-12-15,155.929993,156.740005,152.839996,153.059998,6500300,149.610184
2014-12-12,160.25,160.50,155.330002,155.380005,8611700,151.877901
2014-12-11,160.820007,162.929993,160.520004,161.070007,3989600,157.439657
2014-12-10,163.009995,163.330002,160.029999,160.509995,4072800,156.892266
2014-12-09,160.839996,163.020004,160.800003,162.990005,3861200,159.31638
2014-12-08,163.289993,163.289993,161.539993,161.860001,2851000,158.211845
2014-12-05,163.610001,164.50,162.910004,163.270004,3013500,159.590068
2014-12-04,164.009995,164.50,163.009995,164.050003,3859400,160.352487
2014-12-03,162.470001,164.520004,162.00,164.520004,6429100,160.811894
